listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
36002641,A cosy studio in Central District and near SOHO,270864533,2019-06-23,Macau,NA,NA,NA,FALSE,1,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28372,114.15197,Entire apartment,Entire place,3,NA,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Host greets you"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Essentials""]",900,2,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
36735853,2 mins walk to Fortress Hill MTR 2åˆ†é˜å¾’æ­¥åˆ°ç‚®å°å±±åœ°éµ,276135144,2019-07-14,HK,NA,NA,NA,FALSE,1,TRUE,FALSE,Eastern,NA,Hong Kong,22.29048,114.1939,Entire apartment,Entire place,1,NA,"[""Fire extinguisher"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Essentials"", ""Elevator""]",437,1,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
31328431,æ™¯è§€é–‹æšstudio flat,234517747,2019-01-05,"Hong Kong, Hong Kong",NA,NA,NA,TRUE,1,TRUE,FALSE,Wong Tai Sin,NA,Hong Kong,22.33543,114.19506,Entire apartment,Entire place,1,NA,"[""Hair dryer"", ""Air conditioning"", ""Shampoo"", ""Extra pillows and blankets"", ""Wifi"", ""Dishes and silverware"", ""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Essentials"", ""Refrigerator"", ""Elevator"", ""Private entrance"", ""Heating"", ""Bed linens"", ""Washer"", ""Host greets you"", ""Dedicated workspace"", ""Hot water"", ""Room-darkening shades""]",400,1,1125,99,10,10,10,10,10,10,TRUE
21902133,Bright studio with Private Rooftop!,17440609,2014-06-30,"Hong Kong, Hong Kong",NA,NA,NA,FALSE,1,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28326,114.1536,Entire apartment,Entire place,3,NA,"[""Kitchen"", ""Heating"", ""Washer"", ""Bed linens"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""TV"", ""Oven"", ""Hangers"", ""Lockbox"", ""Refrigerator"", ""Patio or balcony"", ""First aid kit"", ""Extra pillows and blankets"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Smoke alarm"", ""Stove""]",990,1,1125,94,10,9,10,10,10,9,FALSE
29530898,Cosy Service Apartment,51891423,2015-12-21,India,NA,NA,NA,FALSE,1,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.27653,114.17278,Entire apartment,Entire place,1,NA,"[""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Heating"", ""Host greets you"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials""]",450,1,1125,70,9,6,10,10,10,6,FALSE
35209719,Kowloon best value studio 4pax  7 min Olympic MTR,22838254,2014-10-22,Hong Kong,NA,NA,NA,FALSE,1,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.32174,114.16212,Entire apartment,Entire place,4,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Cooking basics"", ""Private entrance"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""TV"", ""Dishes and silverware""]",1200,3,1125,94,9,10,10,10,9,10,FALSE
32089298,å®¶åº­æˆ¿,30708080,2015-04-06,US,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.32023,114.1718,Entire apartment,Entire place,6,NA,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Elevator""]",1100,2,1125,60,8,8,8,10,10,8,TRUE
5233736,â˜…â˜…â˜… Spacious Studio â˜…â˜…â˜… Tsim Sha Tsui,26947222,2015-01-30,Hong Kong,NA,NA,NA,FALSE,1,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.299,114.17403,Entire apartment,Entire place,2,NA,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Cable TV""]",779,7,1125,89,9,9,10,10,10,9,FALSE
11235469,â›± Modern Apartment â›± Tsim Sha Tsui,58576590,2016-02-13,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29792,114.1719,Entire apartment,Entire place,2,NA,"[""Lockbox"", ""Indoor fireplace"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Essentials"", ""Elevator""]",693,9,1125,92,9,9,10,10,10,9,FALSE
11747633,Cute Budget Studio in TST - Best Location,62504326,2016-03-11,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29874,114.17477,Entire apartment,Entire place,2,NA,"[""Lockbox"", ""Indoor fireplace"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Essentials""]",693,6,1125,92,9,9,9,10,10,9,FALSE
11778475,â˜¼â˜¼ Lovely Colorful Studio â˜¼â˜¼ Tsim Sha Tsui,62713640,2016-03-13,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30039,114.17308,Entire apartment,Entire place,2,NA,"[""Lockbox"", ""Indoor fireplace"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Essentials""]",693,5,1125,92,10,9,10,10,10,9,FALSE
23135910,â˜…â˜… SUPERIOR STUDIO â˜…â˜… Tsim Sha Tsui,49690637,2015-11-23,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29811,114.17396,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",693,7,1125,90,10,9,10,10,10,9,FALSE
23310328,â˜…â˜… Cozy Economic Studio â˜…â˜… Tsim Sha Tsui,124671103,2017-04-07,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29733,114.17147,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",564,9,1125,91,9,9,9,10,10,9,TRUE
23310485,â˜…â˜… Live in Serenity â˜…â˜… Tsim Sha Tsui,125633965,2017-04-13,"Hong Kong, Hong Kong",NA,NA,NA,FALSE,1,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29595,114.17355,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",729,7,1125,90,9,9,10,10,10,9,FALSE
23310708,â˜…â˜… Memories Begin Here â˜…â˜… by Sandra,125252734,2017-04-10,"Hong Kong, Hong Kong",NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29609,114.1728,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",707,7,1125,90,9,9,10,10,10,9,FALSE
23311194,â¤â€¢â¤ Lovely Studio Apartment â¤â€¢â¤ TST/Jordan,119078944,2017-03-04,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30478,114.1729,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",643,5,1125,94,10,9,10,10,10,9,FALSE
23313300,â˜…â˜… Lovely Budget Studio â˜…â˜… Jordan TST,119173079,2017-03-04,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30516,114.17261,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Wifi"", ""Single level home"", ""Hangers"", ""Long term stays allowed"", ""Lockbox"", ""Indoor fireplace"", ""Essentials"", ""Bed linens"", ""Refrigerator"", ""Microwave"", ""Elevator"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Hot water"", ""Iron""]",679,8,1125,92,9,9,10,10,10,9,TRUE
23313539,Ë™Î‡Ù â€¢â€¢â¤ Colorful Studio â¤â€¢â€¢Ù Î‡Ë™ Tsim Sha Tsui,60440050,2016-02-26,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30241,114.17629,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",693,5,1125,94,10,9,10,10,10,9,FALSE
23313994,â¤â¤ Lovely Studio â¤â¤ center of TST,102340239,2016-11-03,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30073,114.17424,Entire apartment,Entire place,2,NA,"[""Lockbox"", ""Indoor fireplace"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Essentials""]",779,10,1125,90,9,8,9,9,10,9,FALSE
23314136,Budget Stylish Studio in TST,81750825,2016-07-04,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29887,114.17356,Entire apartment,Entire place,2,NA,"[""Lockbox"", ""Indoor fireplace"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Dryer"", ""Microwave"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Essentials""]",779,10,1125,93,10,9,10,10,10,9,FALSE
23530339,High Class Budget Studio in TST,68010874,2016-04-20,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29991,114.17469,Entire apartment,Entire place,2,NA,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",529,6,1125,94,10,9,10,10,10,9,FALSE
23530733,Nice Budget Studio in Tsim Sha Tsui,65825499,2016-04-04,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29998,114.17502,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Private entrance"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",629,6,1125,91,10,9,10,10,10,9,FALSE
23531374,â˜…â˜… SIGNATURE STUDIO â˜…â˜… Tsim Sha Tsui,49844407,2015-11-25,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29934,114.17301,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",693,7,1125,90,9,9,9,9,9,9,FALSE
23532889,â˜…â˜… DELUXE STUDIO â˜…â˜… Tsim Sha Tsui,133621796,2017-06-05,Hong Kong,NA,NA,NA,TRUE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.2981,114.17335,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Essentials"", ""Elevator"", ""Indoor fireplace"", ""Dedicated workspace"", ""Iron"", ""Lockbox"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV""]",743,7,1125,94,10,9,10,10,10,9,FALSE
31471102,Lovely,88841919,2016-08-09,"Hong Kong, Hong Kong",NA,NA,NA,FALSE,1,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.28117,114.19271,Entire apartment,Entire place,2,NA,"[""Essentials"", ""Dedicated workspace"", ""Air conditioning"", ""Long term stays allowed""]",600,30,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
32297024,!Luxury Studio @Central  steps from Escalator,242439335,2019-02-11,HK,NA,NA,NA,TRUE,1,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28265,114.1509,Entire apartment,Entire place,2,NA,"[""Gym"", ""Shampoo"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",10768,22,1125,99,10,10,9,10,10,9,TRUE
34920964,Central-located Bright 10th floor studio apartment,263167358,2019-05-21,"England, United Kingdom",NA,NA,NA,FALSE,1,TRUE,FALSE,Central & Western,NA,Hong Kong,22.28415,114.14912,Entire apartment,Entire place,2,NA,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",750,3,1125,NA,NA,NA,NA,NA,NA,NA,TRUE
16902168,Heart of Soho Hong Kong,11865785,2014-02-02,"Hong Kong, Kowloon, Hong Kong",NA,NA,NA,FALSE,1,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28481,114.15113,Entire apartment,Entire place,2,NA,"[""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",1800,2,1125,60,6,6,10,10,10,6,TRUE
21789242,æ–‡åŒ–æ•…äº‹å‡ºç§Ÿæ°‘å®¿,158782176,2017-11-15,HK,NA,NA,NA,FALSE,1,TRUE,FALSE,Yuen Long,NA,Hong Kong,22.44714,114.01371,Entire apartment,Entire place,2,NA,"[""Shampoo"", ""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Free parking on premises"", ""Cable TV""]",1520,1,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
32740852,Bright big studio in culture center of Hongkong,62083358,2016-03-08,"Belfast, Northern Ireland, United Kingdom",NA,NA,NA,FALSE,1,TRUE,TRUE,Kowloon City,NA,Hong Kong,22.30628,114.18378,Entire apartment,Entire place,2,NA,"[""Washer"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Essentials"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Air conditioning"", ""Long term stays allowed"", ""Hot water"", ""Dedicated workspace"", ""Lockbox""]",3009,1,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
2272136,2 BR T.S.T. Kowloon Flat 700 sq ft,548455,2011-05-01,"Arizona, United States",NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30335,114.17441,Entire apartment,Entire place,6,2,"[""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Keypad"", ""Essentials"", ""Elevator"", ""Cable TV""]",1147,2,1125,88,10,9,9,9,10,9,FALSE
22022438,!5 min frm MTR!Cozy 2 BDR @ the heart of KLN - TST,160817455,2017-12-01,HK,NA,NA,NA,FALSE,1,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29587,114.17439,Entire apartment,Entire place,6,2,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Table corner guards"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Lockbox"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",9441,5,1125,88,9,9,10,9,10,9,TRUE
29273146,COZY 2-BR HOME IN THE HEART OF WANCHAI NEAR MTR,220229735,2018-10-12,"Hong Kong Island, Hong Kong",NA,NA,NA,TRUE,1,TRUE,TRUE,Wan Chai,NA,Hong Kong,22.27971,114.17522,Entire apartment,Entire place,6,2,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Microwave"", ""Heating"", ""Host greets you"", ""Iron"", ""Private entrance"", ""Stove"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",1200,2,1125,99,10,10,10,10,10,10,FALSE
35496888,Stylist 2 bedrooms in heart of TST (5mins to MTR),74422739,2016-05-28,"Hong Kong Island, Hong Kong",NA,NA,NA,FALSE,1,TRUE,TRUE,Yau Tsim Mong,NA,Hong Kong,22.29819,114.17142,Entire apartment,Entire place,6,2,"[""Shampoo"", ""Microwave"", ""Hangers"", ""Wifi"", ""Fire extinguisher"", ""Dishes and silverware"", ""Essentials"", ""TV"", ""Refrigerator"", ""Hair dryer"", ""Air conditioning"", ""Long term stays allowed"", ""Hot water"", ""Dedicated workspace"", ""Private entrance""]",500,1,1125,95,10,10,10,10,10,10,TRUE
15991424,2 bed holiday home at Fortress Hill,103913375,2016-11-15,Hong Kong,NA,NA,NA,FALSE,1,TRUE,FALSE,Wan Chai,NA,Hong Kong,22.28591,114.19257,Entire apartment,Entire place,3,2,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Children\u2019s books and toys"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Table corner guards"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Stove"", ""Bed linens"", ""Bathtub"", ""Long term stays allowed"", ""Hot tub"", ""Washer"", ""TV"", ""Dishes and silverware""]",1029,7,1125,100,10,10,10,10,10,10,FALSE
35808547,"ç´…ç£¡ç«è»Šç«™ Hung Hom station, ãƒ¡ãƒˆãƒ­ãƒãƒªã‚¹ãƒ»ãƒ¬ã‚¸ãƒ‡ãƒ³ã‚¹ Metropolis",65742259,2016-04-04,"Hong Kong, Hong Kong",NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.30378,114.18217,Entire apartment,Entire place,3,2,"[""Dryer"", ""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Pool"", ""Dishwasher"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Garden or backyard""]",950,2,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
25181279,"Beautiful, big, quiet rooms and huge beds",189346751,2018-05-13,China,NA,NA,NA,FALSE,1,TRUE,TRUE,Kowloon City,NA,Hong Kong,22.32998,114.18974,Entire apartment,Entire place,2,2,"[""Breakfast"", ""Indoor fireplace"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Hot tub"", ""Dedicated workspace"", ""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Free parking on premises""]",9500,1,1125,NA,NA,NA,NA,NA,NA,NA,FALSE
34912428,Luxe Homey 2BDR apt 3mins from TST-MTR station,263126426,2019-05-21,HK,NA,NA,NA,FALSE,1,TRUE,FALSE,Yau Tsim Mong,NA,Hong Kong,22.29767,114.17354,Entire apartment,Entire place,4,2,"[""Gym"", ""Shampoo"", ""Pool"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator""]",10768,22,1125,93,10,8,10,9,10,9,TRUE
16301870,Spacious in Sai Ying Pun with Rooftop,44319848,2015-09-16,"Auckland, Auckland, New Zealand",NA,NA,NA,FALSE,1,TRUE,TRUE,Central & Western,NA,Hong Kong,22.28687,114.1406,Entire apartment,Entire place,4,2,"[""Hair dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Heating"", ""Washer"", ""Iron"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Keypad"", ""Essentials""]",1400,14,1125,96,10,10,10,10,9,9,FALSE
